term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,df,idf,dfidf
orizousin,1,1.3535444591980791e-06,19.494826293510364,9,{'PDT'},PDT,0,orizousin,orizousin,orizousin,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
magisterial,1,1.3535444591980791e-06,19.494826293510364,11,{'JJ'},JJ,0,magisteri,magisteri,mag,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
forsooth,1,1.3535444591980791e-06,19.494826293510364,8,{'VBP'},VBP,0,forsooth,forsooth,forsoo,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
exetazei,1,1.3535444591980791e-06,19.494826293510364,8,{'VBP'},VBP,0,exetazei,exetazei,exetaze,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
spelt,1,1.3535444591980791e-06,19.494826293510364,5,{'VBN'},VBN,0,spelt,spelt,spelt,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
winters,1,1.3535444591980791e-06,19.494826293510364,7,{'NNS'},NNS,0,winter,winter,wint,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
illiterate,1,1.3535444591980791e-06,19.494826293510364,10,{'VB'},VB,0,illiter,illiter,illit,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
caricatured,1,1.3535444591980791e-06,19.494826293510364,11,{'VBP'},VBP,0,caricatur,caricatur,car,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
clazomenian,1,1.3535444591980791e-06,19.494826293510364,11,{'NNP'},NNP,0,clazomenian,clazomenian,clazom,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
samethat,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,samethat,samethat,sameth,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
elementsto,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,elementsto,elementsto,elementsto,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
growths,1,1.3535444591980791e-06,19.494826293510364,7,{'NNS'},NNS,0,growth,growth,growth,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
icosahedronaccording,1,1.3535444591980791e-06,19.494826293510364,20,{'VBG'},VBG,0,icosahedronaccord,icosahedronaccord,icosahedronaccord,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
crab,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,crab,crab,crab,1,0.10504184699507421,0.10504184699507421,0.10504184699507421,0.10504184699507421,1,14.285691191330093,14.285691191330093
joys,3,4.060633377594237e-06,17.909863792789206,4,"{'NNS', 'NN'}",NN,0,joy,joy,joy,2,0.03499889374485067,0.10499668123455201,0.04219511192893335,0.04364511577528844,3,12.700728690608937,38.10218607182681
latest,3,4.060633377594237e-06,17.909863792789206,6,"{'JJS', 'NN'}",JJS,0,latest,latest,latest,2,0.03499028093678242,0.10497084281034728,0.02785247519870381,0.05522055952438668,3,12.700728690608937,38.10218607182681
stores,3,4.060633377594237e-06,17.909863792789206,6,"{'NNS', 'NN'}",NN,0,store,store,stor,2,0.03497423558047708,0.10492270674143125,0.034701444509860485,0.042907867198003165,3,12.700728690608937,38.10218607182681
sepulchre,7,9.474811214386553e-06,16.68747137145276,9,{'NN'},NN,0,sepulchr,sepulchr,sepulchr,1,0.020971909409689637,0.10485954704844817,0.012321074249683553,0.057151734537146795,5,11.96376309644273,59.81881548221365
lays,2,2.7070889183961583e-06,18.494826293510364,4,{'VBZ'},VBZ,0,lay,lay,lay,1,0.05236562131698495,0.1047312426339699,0.05236562131698495,0.08516468712391086,2,13.285691191330093,26.571382382660186
festive,3,4.060633377594237e-06,17.909863792789206,7,"{'JJ', 'VB'}",JJ,0,festiv,festiv,fest,2,0.03490545167058226,0.10471635501174678,0.030168001640401277,0.052266373212382464,3,12.700728690608937,38.10218607182681
corybantes,2,2.7070889183961583e-06,18.494826293510364,10,"{'NNP', 'NNPS'}",NNP,0,corybant,corybant,coryb,2,0.05232310247558872,0.10464620495117744,0.05232310247558872,0.08355780623478046,2,13.285691191330093,26.571382382660186
ano,2,2.7070889183961583e-06,18.494826293510364,3,{'NN'},NN,0,ano,ano,ano,1,0.05223720008501695,0.1044744001700339,0.05223720008501695,0.07066857016664943,2,13.285691191330093,26.571382382660186
colonies,4,5.4141778367923166e-06,17.494826293510364,8,"{'NNS', 'VB'}",NNS,0,coloni,coloni,colony,2,0.026112822037702037,0.10445128815080813,0.022906886461304204,0.047618958105930594,4,12.285691191330093,49.14276476532037
industry,2,2.7070889183961583e-06,18.494826293510364,8,{'NN'},NN,0,industri,industri,industry,1,0.05222077019978148,0.10444154039956297,0.05222077019978148,0.05878624420942519,2,13.285691191330093,26.571382382660186
exerted,2,2.7070889183961583e-06,18.494826293510364,7,{'VBN'},VBN,0,exert,exert,exert,1,0.05218914520927846,0.10437829041855692,0.05218914520927846,0.0572659103074573,2,13.285691191330093,26.571382382660186
boars,1,1.3535444591980791e-06,19.494826293510364,5,{'NNS'},NNS,0,boar,boar,boar,1,0.10427511818489119,0.10427511818489119,0.10427511818489119,0.10427511818489119,1,14.285691191330093,14.285691191330093
footpad,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,footpad,footpad,footpad,1,0.10427511818489119,0.10427511818489119,0.10427511818489119,0.10427511818489119,1,14.285691191330093,14.285691191330093
defiled,1,1.3535444591980791e-06,19.494826293510364,7,{'JJ'},JJ,0,defil,defil,defil,1,0.10427511818489119,0.10427511818489119,0.10427511818489119,0.10427511818489119,1,14.285691191330093,14.285691191330093
relighted,1,1.3535444591980791e-06,19.494826293510364,9,{'VBN'},VBN,0,relight,relight,relight,1,0.10427511818489119,0.10427511818489119,0.10427511818489119,0.10427511818489119,1,14.285691191330093,14.285691191330093
uswhether,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,uswheth,uswheth,uswheth,1,0.10427511818489119,0.10427511818489119,0.10427511818489119,0.10427511818489119,1,14.285691191330093,14.285691191330093
heraclitus,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,heraclitu,heraclitus,heraclit,1,0.10427511818489119,0.10427511818489119,0.10427511818489119,0.10427511818489119,1,14.285691191330093,14.285691191330093
myrrh,2,2.7070889183961583e-06,18.494826293510364,5,"{'PDT', 'NN'}",NN,0,myrrh,myrrh,myrrh,2,0.052130254120818516,0.10426050824163703,0.052130254120818516,0.09489779422378637,2,13.285691191330093,26.571382382660186
fawn,2,2.7070889183961583e-06,18.494826293510364,4,"{'VBP', 'NN'}",NN,0,fawn,fawn,fawn,2,0.05204165182326821,0.10408330364653642,0.05204165182326821,0.05827057540057058,2,13.285691191330093,26.571382382660186
subjective,3,4.060633377594237e-06,17.909863792789206,10,{'NN'},NN,0,subject,subject,subject,1,0.034693905848267405,0.10408171754480222,0.034141743791959514,0.041778712798055714,3,12.700728690608937,38.10218607182681
objective,3,4.060633377594237e-06,17.909863792789206,9,"{'JJ', 'NN'}",NN,0,object,object,object,2,0.034693905848267405,0.10408171754480222,0.034141743791959514,0.041778712798055714,3,12.700728690608937,38.10218607182681
peleus,2,2.7070889183961583e-06,18.494826293510364,6,"{'NNP', 'VB'}",NNP,0,peleu,peleus,pele,2,0.05201129106495984,0.10402258212991967,0.05201129106495984,0.09489779422378637,2,13.285691191330093,26.571382382660186
vindicate,3,4.060633377594237e-06,17.909863792789206,9,{'VB'},VB,0,vindic,vindic,vind,1,0.03463607875095986,0.10390823625287958,0.026187069465173067,0.06256516596359082,3,12.700728690608937,38.10218607182681
diffusion,2,2.7070889183961583e-06,18.494826293510364,9,{'NN'},NN,0,diffus,diffus,diffus,1,0.05191960537881588,0.10383921075763176,0.05191960537881588,0.06744005680878219,2,13.285691191330093,26.571382382660186
grandfathers,2,2.7070889183961583e-06,18.494826293510364,12,"{'NNS', 'NN'}",NN,0,grandfath,grandfath,grandfath,2,0.051913686000535135,0.10382737200107027,0.051913686000535135,0.0955805121678424,2,13.285691191330093,26.571382382660186
unregulated,2,2.7070889183961583e-06,18.494826293510364,11,"{'VBN', 'RP'}",RP,0,unregul,unregul,unreg,2,0.05191178641725955,0.1038235728345191,0.05191178641725955,0.07299830324906645,2,13.285691191330093,26.571382382660186
swell,2,2.7070889183961583e-06,18.494826293510364,5,{'VB'},VB,0,swell,swell,swel,1,0.05190397549569342,0.10380795099138684,0.05190397549569342,0.08740586310085587,2,13.285691191330093,26.571382382660186
physiology,3,4.060633377594237e-06,17.909863792789206,10,{'NN'},NN,0,physiolog,physiolog,physiolog,1,0.03456621066913584,0.1036986320074075,0.03342297023844457,0.050399717026225935,3,12.700728690608937,38.10218607182681
investigates,2,2.7070889183961583e-06,18.494826293510364,12,{'VBZ'},VBZ,0,investig,investig,investig,1,0.051800987908919356,0.10360197581783871,0.051800987908919356,0.05230587083200824,2,13.285691191330093,26.571382382660186
distemper,2,2.7070889183961583e-06,18.494826293510364,9,{'NN'},NN,0,distemp,distemp,distemp,1,0.0517835693637351,0.1035671387274702,0.0517835693637351,0.08408665310968413,2,13.285691191330093,26.571382382660186
waxed,1,1.3535444591980791e-06,19.494826293510364,5,{'VBN'},VBN,0,wax,wax,wax,1,0.10351950138644996,0.10351950138644996,0.10351950138644996,0.10351950138644996,1,14.285691191330093,14.285691191330093
evade,1,1.3535444591980791e-06,19.494826293510364,5,{'VB'},VB,0,evad,evad,evad,1,0.10351950138644996,0.10351950138644996,0.10351950138644996,0.10351950138644996,1,14.285691191330093,14.285691191330093
adjoining,1,1.3535444591980791e-06,19.494826293510364,9,{'VBG'},VBG,0,adjoin,adjoin,adjoin,1,0.10351950138644996,0.10351950138644996,0.10351950138644996,0.10351950138644996,1,14.285691191330093,14.285691191330093
preserver,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,preserv,preserv,preserv,1,0.10351950138644996,0.10351950138644996,0.10351950138644996,0.10351950138644996,1,14.285691191330093,14.285691191330093
anew,1,1.3535444591980791e-06,19.494826293510364,4,{'RB'},RB,0,anew,anew,anew,1,0.10351950138644996,0.10351950138644996,0.10351950138644996,0.10351950138644996,1,14.285691191330093,14.285691191330093
spinster,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,spinster,spinster,spinst,1,0.10351950138644996,0.10351950138644996,0.10351950138644996,0.10351950138644996,1,14.285691191330093,14.285691191330093
restitution,7,9.474811214386553e-06,16.68747137145276,11,{'NN'},NN,0,restitut,restitut,restitut,1,0.10330561811912257,0.10330561811912257,0.10330561811912257,0.10330561811912257,1,14.285691191330093,14.285691191330093
erred,2,2.7070889183961583e-06,18.494826293510364,5,{'VBD'},VBD,0,er,er,er,1,0.05159889247799497,0.10319778495598994,0.05159889247799497,0.09099788487212392,2,13.285691191330093,26.571382382660186
desolation,2,2.7070889183961583e-06,18.494826293510364,10,{'NN'},NN,0,desol,desol,desol,1,0.05155577715864741,0.10311155431729482,0.05155577715864741,0.060665256581415944,2,13.285691191330093,26.571382382660186
exempt,3,4.060633377594237e-06,17.909863792789206,6,{'JJ'},JJ,0,exempt,exempt,exempt,1,0.0343506162807367,0.10305184884221011,0.031205721598547755,0.055950346654664924,3,12.700728690608937,38.10218607182681
embers,3,4.060633377594237e-06,17.909863792789206,6,{'NNS'},NNS,0,ember,ember,emb,1,0.03432248518483021,0.10296745555449065,0.023963639038884786,0.05695394031663201,3,12.700728690608937,38.10218607182681
trains,3,4.060633377594237e-06,17.909863792789206,6,"{'NNS', 'IN'}",NNS,0,train,train,train,2,0.051406040572692734,0.10281208114538547,0.051406040572692734,0.08408665310968413,2,13.285691191330093,26.571382382660186
creel,2,2.7070889183961583e-06,18.494826293510364,5,{'NN'},NN,0,creel,creel,creel,1,0.05139176205806512,0.10278352411613025,0.05139176205806512,0.07181454698016267,2,13.285691191330093,26.571382382660186
witty,1,1.3535444591980791e-06,19.494826293510364,5,{'JJ'},JJ,0,witti,witti,witty,1,0.10277475677215894,0.10277475677215894,0.10277475677215894,0.10277475677215894,1,14.285691191330093,14.285691191330093
grandmothers,1,1.3535444591980791e-06,19.494826293510364,12,{'NN'},NN,0,grandmoth,grandmoth,grandmoth,1,0.10277475677215894,0.10277475677215894,0.10277475677215894,0.10277475677215894,1,14.285691191330093,14.285691191330093
thisdating,1,1.3535444591980791e-06,19.494826293510364,10,{'VBG'},VBG,0,thisdat,thisdat,thisd,1,0.10277475677215894,0.10277475677215894,0.10277475677215894,0.10277475677215894,1,14.285691191330093,14.285691191330093
handmaid,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,handmaid,handmaid,handmaid,1,0.10277475677215894,0.10277475677215894,0.10277475677215894,0.10277475677215894,1,14.285691191330093,14.285691191330093
oily,4,5.4141778367923166e-06,17.494826293510364,4,"{'RB', 'JJ'}",RB,0,oili,oili,oi,2,0.025680055707187198,0.10272022282874879,0.025875935425112108,0.04001853808250845,4,12.285691191330093,49.14276476532037
proclaiming,2,2.7070889183961583e-06,18.494826293510364,11,{'VBG'},VBG,0,proclaim,proclaim,proclaim,1,0.051319292047874616,0.10263858409574923,0.051319292047874616,0.08571413671825867,2,13.285691191330093,26.571382382660186
calumnies,2,2.7070889183961583e-06,18.494826293510364,9,{'NN'},NN,0,calumni,calumni,calumny,1,0.0512900172349665,0.102580034469933,0.0512900172349665,0.06418208304990383,2,13.285691191330093,26.571382382660186
flour,2,2.7070889183961583e-06,18.494826293510364,5,{'NN'},NN,0,flour,flour,flo,1,0.05125510324619008,0.10251020649238016,0.05125510324619008,0.08571413671825867,2,13.285691191330093,26.571382382660186
tumult,3,4.060633377594237e-06,17.909863792789206,6,{'NN'},NN,0,tumult,tumult,tumult,1,0.03416297959626647,0.1024889387887994,0.032565971001561375,0.058260223351417145,3,12.700728690608937,38.10218607182681
subterranean,2,2.7070889183961583e-06,18.494826293510364,12,{'JJ'},JJ,0,subterranean,subterranean,subter,1,0.051194388547181655,0.10238877709436331,0.051194388547181655,0.06296536109635116,2,13.285691191330093,26.571382382660186
scruple,3,4.060633377594237e-06,17.909863792789206,7,{'NN'},NN,0,scrupl,scrupl,scruple,1,0.051191877840241734,0.10238375568048347,0.051191877840241734,0.0759182353790291,2,13.285691191330093,26.571382382660186
zamolxis,3,4.060633377594237e-06,17.909863792789206,8,{'NNP'},NNP,0,zamolxi,zamolxi,zamolx,1,0.051147947157988136,0.10229589431597627,0.051147947157988136,0.06025256776113421,2,13.285691191330093,26.571382382660186
bursting,2,2.7070889183961583e-06,18.494826293510364,8,{'VBG'},VBG,0,burst,burst,burst,1,0.05113991822903588,0.10227983645807176,0.05113991822903588,0.08571413671825867,2,13.285691191330093,26.571382382660186
mannerthe,2,2.7070889183961583e-06,18.494826293510364,9,{'NN'},NN,0,mannerth,mannerth,mannerth,1,0.05112678862927361,0.10225357725854722,0.05112678862927361,0.07861355734514848,2,13.285691191330093,26.571382382660186
reverences,3,4.060633377594237e-06,17.909863792789206,10,"{'NNS', 'VBZ'}",VBZ,0,rever,rever,rev,2,0.03403812227282066,0.10211436681846198,0.04123613211236668,0.04519832274238056,3,12.700728690608937,38.10218607182681
victorious,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,victori,victori,vict,1,0.05103785422294985,0.1020757084458997,0.05103785422294985,0.06094353757490869,2,13.285691191330093,26.571382382660186
indistinctness,2,2.7070889183961583e-06,18.494826293510364,14,{'NN'},NN,0,indistinct,indistinct,indistinct,1,0.05102885037078065,0.1020577007415613,0.05102885037078065,0.07259940541710433,2,13.285691191330093,26.571382382660186
spreads,3,4.060633377594237e-06,17.909863792789206,7,"{'NNS', 'VBZ'}",VBZ,0,spread,spread,spreads,2,0.03401804693932714,0.10205414081798142,0.023050324302375566,0.05695394031663201,3,12.700728690608937,38.10218607182681
rages,1,1.3535444591980791e-06,19.494826293510364,5,{'VBZ'},VBZ,0,rage,rage,rag,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
hexameter,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,hexamet,hexamet,hexamet,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
vow,1,1.3535444591980791e-06,19.494826293510364,3,{'NN'},NN,0,vow,vow,vow,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
slaughtered,1,1.3535444591980791e-06,19.494826293510364,11,{'VBD'},VBD,0,slaughter,slaughter,slaught,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
bendis,1,1.3535444591980791e-06,19.494826293510364,6,{'VBD'},VBD,0,bendi,bendi,bend,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
spercheius,1,1.3535444591980791e-06,19.494826293510364,10,{'NNP'},NNP,0,spercheiu,spercheius,sperchei,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
madnesses,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,mad,mad,mad,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
insubordination,1,1.3535444591980791e-06,19.494826293510364,15,{'NN'},NN,0,insubordin,insubordin,insubordin,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
trimeter,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,trimet,trimet,trimet,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
euthyph,1,1.3535444591980791e-06,19.494826293510364,7,{'NNP'},NNP,0,euthyph,euthyph,euthyph,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
lulled,1,1.3535444591980791e-06,19.494826293510364,6,{'VBN'},VBN,0,lull,lull,lul,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
overweening,1,1.3535444591980791e-06,19.494826293510364,11,{'VBG'},VBG,0,overween,overween,overween,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
compendiums,1,1.3535444591980791e-06,19.494826293510364,11,{'NNS'},NNS,0,compendium,compendium,compend,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
roars,1,1.3535444591980791e-06,19.494826293510364,5,{'NNS'},NNS,0,roar,roar,roar,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
cheirons,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,cheiron,cheiron,cheiron,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
jumps,1,1.3535444591980791e-06,19.494826293510364,5,{'VBZ'},VBZ,0,jump,jump,jump,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
untainted,1,1.3535444591980791e-06,19.494826293510364,9,{'VBN'},VBN,0,untaint,untaint,untaint,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
chirruping,1,1.3535444591980791e-06,19.494826293510364,10,{'VBG'},VBG,0,chirrup,chirrup,chirrup,1,0.10204065136664352,0.10204065136664352,0.10204065136664352,0.10204065136664352,1,14.285691191330093,14.285691191330093
rubbed,2,2.7070889183961583e-06,18.494826293510364,6,"{'VBD', 'VBN'}",VBD,0,rub,rub,rub,2,0.05096920209736656,0.10193840419473311,0.05096920209736656,0.0699246904806847,2,13.285691191330093,26.571382382660186
detractors,2,2.7070889183961583e-06,18.494826293510364,10,{'NNS'},NNS,0,detractor,detractor,detract,1,0.050935873272218546,0.10187174654443709,0.050935873272218546,0.07104647695898444,2,13.285691191330093,26.571382382660186
personification,2,2.7070889183961583e-06,18.494826293510364,15,{'NN'},NN,0,personif,personif,person,1,0.050921719351168265,0.10184343870233653,0.050921719351168265,0.051897231216133176,2,13.285691191330093,26.571382382660186
fattens,2,2.7070889183961583e-06,18.494826293510364,7,"{'NNS', 'VBZ'}",NNS,0,fatten,fatten,fat,2,0.05083281116932649,0.10166562233865298,0.05083281116932649,0.0781511246548829,2,13.285691191330093,26.571382382660186
threes,3,4.060633377594237e-06,17.909863792789206,6,"{'NNS', 'JJ'}",NNS,0,three,three,threes,2,0.03388525904890849,0.10165577714672545,0.04150564931571548,0.052266373212382464,3,12.700728690608937,38.10218607182681
transgressing,2,2.7070889183961583e-06,18.494826293510364,13,{'VBG'},VBG,0,transgress,transgress,transgress,1,0.05079498436733022,0.10158996873466045,0.05079498436733022,0.06778413873127598,2,13.285691191330093,26.571382382660186
accompanies,2,2.7070889183961583e-06,18.494826293510364,11,{'VBZ'},VBZ,0,accompani,accompani,accompany,1,0.050721234843747895,0.10144246968749579,0.050721234843747895,0.06326519614919092,2,13.285691191330093,26.571382382660186
unsound,2,2.7070889183961583e-06,18.494826293510364,7,{'JJ'},JJ,0,unsound,unsound,unsound,1,0.05069917215677476,0.10139834431354952,0.05069917215677476,0.06449364655985482,2,13.285691191330093,26.571382382660186
steel,4,5.4141778367923166e-06,17.494826293510364,5,"{'JJ', 'NN'}",NN,0,steel,steel,steel,2,0.03379557970532287,0.1013867391159686,0.03660152360406033,0.04261989493492932,3,12.700728690608937,38.10218607182681
witling,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,witl,witl,witl,1,0.10131695880375952,0.10131695880375952,0.10131695880375952,0.10131695880375952,1,14.285691191330093,14.285691191330093
shocking,1,1.3535444591980791e-06,19.494826293510364,8,{'VBG'},VBG,0,shock,shock,shock,1,0.10131695880375952,0.10131695880375952,0.10131695880375952,0.10131695880375952,1,14.285691191330093,14.285691191330093
unrhythmical,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,unrhythm,unrhythm,unrhythm,1,0.10131695880375952,0.10131695880375952,0.10131695880375952,0.10131695880375952,1,14.285691191330093,14.285691191330093
deprecated,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,deprec,deprec,deprec,1,0.10131695880375952,0.10131695880375952,0.10131695880375952,0.10131695880375952,1,14.285691191330093,14.285691191330093
acutest,3,4.060633377594237e-06,17.909863792789206,7,{'JJS'},JJS,0,acutest,acutest,acutest,1,0.050641730331680096,0.10128346066336019,0.050641730331680096,0.07360493734808916,2,13.285691191330093,26.571382382660186
repugnant,3,4.060633377594237e-06,17.909863792789206,9,"{'JJ', 'NN'}",JJ,0,repugn,repugn,repugn,2,0.033742565468810486,0.10122769640643145,0.022720444884810263,0.06978422357477439,3,12.700728690608937,38.10218607182681
uproar,2,2.7070889183961583e-06,18.494826293510364,6,{'NN'},NN,0,uproar,uproar,upro,1,0.05052891324020907,0.10105782648041814,0.05052891324020907,0.0885712746088673,2,13.285691191330093,26.571382382660186
magistracy,4,5.4141778367923166e-06,17.494826293510364,10,{'NN'},NN,0,magistraci,magistraci,mag,1,0.025250483717121366,0.10100193486848547,0.024501587025197967,0.036348198790917434,4,12.285691191330093,49.14276476532037
rays,4,5.4141778367923166e-06,17.494826293510364,4,"{'NNS', 'VBZ'}",NNS,0,ray,ray,ray,2,0.05042363211771278,0.10084726423542556,0.05042363211771278,0.0672126029915519,2,13.285691191330093,26.571382382660186
atomists,2,2.7070889183961583e-06,18.494826293510364,8,"{'NN', 'NNPS'}",NN,0,atomist,atomist,atom,2,0.05041283165064354,0.10082566330128707,0.05041283165064354,0.08003428428512105,2,13.285691191330093,26.571382382660186
boundary,5,6.767722295990396e-06,17.172898198623002,8,"{'JJ', 'NN'}",NN,0,boundari,boundari,bound,2,0.02015037332210719,0.10075186661053594,0.018781417733819042,0.029322948765791005,5,11.96376309644273,59.81881548221365
spinoza,2,2.7070889183961583e-06,18.494826293510364,7,{'NNP'},NNP,0,spinoza,spinoza,spinoz,1,0.05034365741314927,0.10068731482629854,0.05034365741314927,0.06544675463709405,2,13.285691191330093,26.571382382660186
prytanis,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,prytani,prytani,pryt,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
procurers,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,procur,procur,proc,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
mightall,1,1.3535444591980791e-06,19.494826293510364,8,{'PDT'},PDT,0,mightal,mightal,mightal,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
cognizable,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,cogniz,cogniz,cogn,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
enjoyers,1,1.3535444591980791e-06,19.494826293510364,8,{'NNS'},NNS,0,enjoy,enjoy,enjoy,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
outthat,1,1.3535444591980791e-06,19.494826293510364,7,{'WP'},WP,0,outthat,outthat,outth,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
professionthe,1,1.3535444591980791e-06,19.494826293510364,13,{'NN'},NN,0,professionth,professionth,professionth,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
professionwhat,1,1.3535444591980791e-06,19.494826293510364,14,{'WDT'},WDT,0,professionwhat,professionwhat,professionwh,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
ostracize,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,ostrac,ostrac,ostrac,1,0.1006034590938739,0.1006034590938739,0.1006034590938739,0.1006034590938739,1,14.285691191330093,14.285691191330093
physicists,2,2.7070889183961583e-06,18.494826293510364,10,"{'NNS', 'NN'}",NN,0,physicist,physicist,phys,2,0.0502457592717845,0.100491518543569,0.0502457592717845,0.05605776873978942,2,13.285691191330093,26.571382382660186
compresses,3,4.060633377594237e-06,17.909863792789206,10,"{'NNS', 'VBZ'}",NNS,0,compress,compress,compress,2,0.033482998642349084,0.10044899592704724,0.034796516960572434,0.04305331759528453,3,12.700728690608937,38.10218607182681
crude,3,4.060633377594237e-06,17.909863792789206,5,"{'JJ', 'NN'}",NN,0,crude,crude,crud,2,0.033445017676421517,0.10033505302926454,0.030457382951100564,0.041778712798055714,3,12.700728690608937,38.10218607182681
